GeneID,logFC,PValue,FDR,Regulation,PathwayID,PathwayName,PathwaySource
TGFBR3,0.597758748,0.00064456,0.00064456,Up,GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY.v2026.1.Hs.gmt
THSD4,0.785922725,3.52e-33,3.52e-33,Up,GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY.v2026.1.Hs.gmt
NTN4,1.40213367,4.53e-51,4.53e-51,Up,GOBP_EXTRACELLULAR_MATRIX_CELL_SIGNALING,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_EXTRACELLULAR_MATRIX_CELL_SIGNALING,GOBP_EXTRACELLULAR_MATRIX_CELL_SIGNALING.v2026.1.Hs.gmt
RGCC,1.867902196,2.17e-77,2.17e-77,Up,GOBP_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION,GOBP_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION.v2026.1.Hs.gmt
TNFRSF1B,0.594557185,6.59e-05,6.59e-05,Up,GOBP_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION,GOBP_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION.v2026.1.Hs.gmt
ADAMTS15,1.498813424,0.001822703,0.001822703,Up,GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY,GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY.v2026.1.Hs.gmt
CTSK,0.59485923,0.014252916,0.014252916,Up,GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY,GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY.v2026.1.Hs.gmt
DDR1,0.772547226,0.00525808,0.00525808,Up,GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY,GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY.v2026.1.Hs.gmt
DPP4,1.162753773,4.12e-21,4.12e-21,Up,GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY,GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY.v2026.1.Hs.gmt
FGFR4,1.665124774,1.34e-09,1.34e-09,Up,GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY,GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY.v2026.1.Hs.gmt
STAT3,0.731103579,2.82e-37,2.82e-37,Up,GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY,GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY.v2026.1.Hs.gmt
TGFB2,0.794331218,5.06e-06,5.06e-06,Up,GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY,GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY.v2026.1.Hs.gmt
ARID5B,0.669240804,1.43e-27,1.43e-27,Up,GOBP_FIBROBLAST_MIGRATION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_FIBROBLAST_MIGRATION,GOBP_FIBROBLAST_MIGRATION.v2026.1.Hs.gmt
CCN3,0.866255986,0.002319099,0.002319099,Up,GOBP_FIBROBLAST_MIGRATION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_FIBROBLAST_MIGRATION,GOBP_FIBROBLAST_MIGRATION.v2026.1.Hs.gmt
ZFAND5,0.763077891,1.22e-44,1.22e-44,Up,GOBP_FIBROBLAST_MIGRATION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_FIBROBLAST_MIGRATION,GOBP_FIBROBLAST_MIGRATION.v2026.1.Hs.gmt
FAM107A,4.81982213,0.02111992,0.02111992,Up,GOBP_FOCAL_ADHESION_ASSEMBLY,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_FOCAL_ADHESION_ASSEMBLY,GOBP_FOCAL_ADHESION_ASSEMBLY.v2026.1.Hs.gmt
SFRP1,0.679862909,1.79e-50,1.79e-50,Up,GOBP_FOCAL_ADHESION_ASSEMBLY,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_FOCAL_ADHESION_ASSEMBLY,GOBP_FOCAL_ADHESION_ASSEMBLY.v2026.1.Hs.gmt
SMAD3,0.653476999,3.09e-39,3.09e-39,Up,GOBP_FOCAL_ADHESION_ASSEMBLY,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_FOCAL_ADHESION_ASSEMBLY,GOBP_FOCAL_ADHESION_ASSEMBLY.v2026.1.Hs.gmt
TEK,1.023774058,2.62e-32,2.62e-32,Up,GOBP_FOCAL_ADHESION_ASSEMBLY,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_FOCAL_ADHESION_ASSEMBLY,GOBP_FOCAL_ADHESION_ASSEMBLY.v2026.1.Hs.gmt
THY1,0.602901533,7.73e-40,7.73e-40,Up,GOBP_FOCAL_ADHESION_ASSEMBLY,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_FOCAL_ADHESION_ASSEMBLY,GOBP_FOCAL_ADHESION_ASSEMBLY.v2026.1.Hs.gmt
VEGFA,0.799914277,1.92e-12,1.92e-12,Up,GOBP_FOCAL_ADHESION_ASSEMBLY,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_FOCAL_ADHESION_ASSEMBLY,GOBP_FOCAL_ADHESION_ASSEMBLY.v2026.1.Hs.gmt
ITGA7,1.069824442,4.13e-09,4.13e-09,Up,GOBP_HETEROTYPIC_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_HETEROTYPIC_CELL_CELL_ADHESION,GOBP_HETEROTYPIC_CELL_CELL_ADHESION.v2026.1.Hs.gmt
THY1,0.602901533,7.73e-40,7.73e-40,Up,GOBP_HETEROTYPIC_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_HETEROTYPIC_CELL_CELL_ADHESION,GOBP_HETEROTYPIC_CELL_CELL_ADHESION.v2026.1.Hs.gmt
VCAM1,5.929665834,5.72e-10,5.72e-10,Up,GOBP_HETEROTYPIC_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_HETEROTYPIC_CELL_CELL_ADHESION,GOBP_HETEROTYPIC_CELL_CELL_ADHESION.v2026.1.Hs.gmt
CADM1,0.590769485,1.83e-09,1.83e-09,Up,GOBP_HOMOPHILIC_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_HOMOPHILIC_CELL_CELL_ADHESION,GOBP_HOMOPHILIC_CELL_CELL_ADHESION.v2026.1.Hs.gmt
CEACAM19,1.442068385,4.31e-07,4.31e-07,Up,GOBP_HOMOPHILIC_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_HOMOPHILIC_CELL_CELL_ADHESION,GOBP_HOMOPHILIC_CELL_CELL_ADHESION.v2026.1.Hs.gmt
CELSR3,0.909722646,0.000258046,0.000258046,Up,GOBP_HOMOPHILIC_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_HOMOPHILIC_CELL_CELL_ADHESION,GOBP_HOMOPHILIC_CELL_CELL_ADHESION.v2026.1.Hs.gmt
CLSTN3,0.747843353,0.000179889,0.000179889,Up,GOBP_HOMOPHILIC_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_HOMOPHILIC_CELL_CELL_ADHESION,GOBP_HOMOPHILIC_CELL_CELL_ADHESION.v2026.1.Hs.gmt
DCHS1,0.92325899,8.14e-23,8.14e-23,Up,GOBP_HOMOPHILIC_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_HOMOPHILIC_CELL_CELL_ADHESION,GOBP_HOMOPHILIC_CELL_CELL_ADHESION.v2026.1.Hs.gmt
PCDHGA2,0.75501977,0.000283634,0.000283634,Up,GOBP_HOMOPHILIC_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_HOMOPHILIC_CELL_CELL_ADHESION,GOBP_HOMOPHILIC_CELL_CELL_ADHESION.v2026.1.Hs.gmt
PCDHGA4,0.599656136,0.000427932,0.000427932,Up,GOBP_HOMOPHILIC_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_HOMOPHILIC_CELL_CELL_ADHESION,GOBP_HOMOPHILIC_CELL_CELL_ADHESION.v2026.1.Hs.gmt
PCDHGA7,0.62342438,0.004497629,0.004497629,Up,GOBP_HOMOPHILIC_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_HOMOPHILIC_CELL_CELL_ADHESION,GOBP_HOMOPHILIC_CELL_CELL_ADHESION.v2026.1.Hs.gmt
PCDHGA9,0.587332813,0.000241391,0.000241391,Up,GOBP_HOMOPHILIC_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_HOMOPHILIC_CELL_CELL_ADHESION,GOBP_HOMOPHILIC_CELL_CELL_ADHESION.v2026.1.Hs.gmt
PCDHGB1,1.001627304,3.18e-05,3.18e-05,Up,GOBP_HOMOPHILIC_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_HOMOPHILIC_CELL_CELL_ADHESION,GOBP_HOMOPHILIC_CELL_CELL_ADHESION.v2026.1.Hs.gmt
PCDHGB2,0.788774461,0.001072438,0.001072438,Up,GOBP_HOMOPHILIC_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_HOMOPHILIC_CELL_CELL_ADHESION,GOBP_HOMOPHILIC_CELL_CELL_ADHESION.v2026.1.Hs.gmt
PCDHGB3,0.973673329,0.004762607,0.004762607,Up,GOBP_HOMOPHILIC_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_HOMOPHILIC_CELL_CELL_ADHESION,GOBP_HOMOPHILIC_CELL_CELL_ADHESION.v2026.1.Hs.gmt
ROBO3,0.729586466,0.001066017,0.001066017,Up,GOBP_HOMOPHILIC_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_HOMOPHILIC_CELL_CELL_ADHESION,GOBP_HOMOPHILIC_CELL_CELL_ADHESION.v2026.1.Hs.gmt
SDK1,1.575380974,7.03e-05,7.03e-05,Up,GOBP_HOMOPHILIC_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_HOMOPHILIC_CELL_CELL_ADHESION,GOBP_HOMOPHILIC_CELL_CELL_ADHESION.v2026.1.Hs.gmt
TRO,0.61829806,2.93e-05,2.93e-05,Up,GOBP_HOMOPHILIC_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_HOMOPHILIC_CELL_CELL_ADHESION,GOBP_HOMOPHILIC_CELL_CELL_ADHESION.v2026.1.Hs.gmt
ADGRG1,1.131584113,1.27e-06,1.27e-06,Up,GOBP_HOMOTYPIC_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_HOMOTYPIC_CELL_CELL_ADHESION,GOBP_HOMOTYPIC_CELL_CELL_ADHESION.v2026.1.Hs.gmt
C1QTNF1,0.815277345,1.17e-13,1.17e-13,Up,GOBP_HOMOTYPIC_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_HOMOTYPIC_CELL_CELL_ADHESION,GOBP_HOMOTYPIC_CELL_CELL_ADHESION.v2026.1.Hs.gmt
IL6R,1.005530624,5.74e-07,5.74e-07,Up,GOBP_HOMOTYPIC_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_HOMOTYPIC_CELL_CELL_ADHESION,GOBP_HOMOTYPIC_CELL_CELL_ADHESION.v2026.1.Hs.gmt
PLPP3,0.702883824,2.77e-21,2.77e-21,Up,GOBP_HOMOTYPIC_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_HOMOTYPIC_CELL_CELL_ADHESION,GOBP_HOMOTYPIC_CELL_CELL_ADHESION.v2026.1.Hs.gmt
CARD11,0.671657154,0.02037447,0.02037447,Up,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION.v2026.1.Hs.gmt
CCL2,1.653339896,1.48e-42,1.48e-42,Up,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION.v2026.1.Hs.gmt
DPP4,1.162753773,4.12e-21,4.12e-21,Up,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION.v2026.1.Hs.gmt
EFNB3,1.230243701,0.04564523,0.04564523,Up,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION.v2026.1.Hs.gmt
HLA-A,0.627713577,3.21e-32,3.21e-32,Up,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION.v2026.1.Hs.gmt
HLA-E,0.715567643,9.74e-20,9.74e-20,Up,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION.v2026.1.Hs.gmt
HLX,0.904665389,1.63e-08,1.63e-08,Up,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION.v2026.1.Hs.gmt
IL12A,0.813259942,0.007276157,0.007276157,Up,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION.v2026.1.Hs.gmt
IL6R,1.005530624,5.74e-07,5.74e-07,Up,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION.v2026.1.Hs.gmt
ITPKB,0.606281711,0.013258836,0.013258836,Up,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION.v2026.1.Hs.gmt
PIK3CD,0.737775235,5.32e-10,5.32e-10,Up,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION.v2026.1.Hs.gmt
PLPP3,0.702883824,2.77e-21,2.77e-21,Up,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION.v2026.1.Hs.gmt
PYCARD,0.757799975,0.000153789,0.000153789,Up,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION.v2026.1.Hs.gmt
RASGRP1,5.228607266,0.00078411,0.00078411,Up,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION.v2026.1.Hs.gmt
SOCS1,1.363880787,7.26e-06,7.26e-06,Up,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION.v2026.1.Hs.gmt
STAT5A,0.820012746,0.00026639,0.00026639,Up,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION.v2026.1.Hs.gmt
THY1,0.602901533,7.73e-40,7.73e-40,Up,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION.v2026.1.Hs.gmt
TNFRSF14,0.790138346,0.030741309,0.030741309,Up,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION.v2026.1.Hs.gmt
VCAM1,5.929665834,5.72e-10,5.72e-10,Up,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION.v2026.1.Hs.gmt
VSIR,1.5713407,4.31e-21,4.31e-21,Up,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION.v2026.1.Hs.gmt
CSF1,1.122164592,3.34e-43,3.34e-43,Up,GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION.v2026.1.Hs.gmt
PLPP3,0.702883824,2.77e-21,2.77e-21,Up,GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION.v2026.1.Hs.gmt
PTK2B,1.532653057,0.000859247,0.000859247,Up,GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION.v2026.1.Hs.gmt
SFRP1,0.679862909,1.79e-50,1.79e-50,Up,GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION.v2026.1.Hs.gmt
SMAD3,0.653476999,3.09e-39,3.09e-39,Up,GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION.v2026.1.Hs.gmt
TEK,1.023774058,2.62e-32,2.62e-32,Up,GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION.v2026.1.Hs.gmt
THY1,0.602901533,7.73e-40,7.73e-40,Up,GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION.v2026.1.Hs.gmt
VEGFA,0.799914277,1.92e-12,1.92e-12,Up,GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION.v2026.1.Hs.gmt
CARMIL1,1.452542858,1.54e-08,1.54e-08,Up,GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION.v2026.1.Hs.gmt
CASS4,0.745064445,2.18e-13,2.18e-13,Up,GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION.v2026.1.Hs.gmt
CCDC80,0.746679331,8.86e-52,8.86e-52,Up,GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION.v2026.1.Hs.gmt
CSF1,1.122164592,3.34e-43,3.34e-43,Up,GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION.v2026.1.Hs.gmt
DAB2,0.846289018,9.1e-69,9.1e-69,Up,GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION.v2026.1.Hs.gmt
FBLN1,0.811822489,3.27e-41,3.27e-41,Up,GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION.v2026.1.Hs.gmt
FBLN2,0.748087541,1.02e-11,1.02e-11,Up,GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION.v2026.1.Hs.gmt
PLPP3,0.702883824,2.77e-21,2.77e-21,Up,GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION.v2026.1.Hs.gmt
PTK2B,1.532653057,0.000859247,0.000859247,Up,GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION.v2026.1.Hs.gmt
SFRP1,0.679862909,1.79e-50,1.79e-50,Up,GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION.v2026.1.Hs.gmt
