TCIM,64,6,7,3,21,1,7,1,43,18
TCIRG1,5488,5139,5378,4820,6344,4793,4918,4150,4759,4247
TCL1A,0,0,0,0,0,0,0,0,0,0
TCL1B,0,0,0,0,0,0,0,0,0,0
TCL6,0,0,0,0,0,0,0,0,0,1
TCN1,0,1,0,0,0,0,0,0,0,1
TCN2,90,59,50,37,95,70,79,66,33,50
TCOF1,2694,3256,3042,4988,4145,4873,2873,3127,2618,2229
TCP1,10130,10714,11305,13582,13524,12915,8723,9667,10589,7755
TCP10L,1,1,0,0,0,0,0,0,0,0
TCP10L3,0,0,0,0,0,0,0,0,0,0
TCP11,1,6,13,6,0,8,5,5,1,4
TCP11L1,1065,1120,969,1060,1334,1137,1082,1074,1075,965
TCP11L2,294,344,99,138,142,134,230,208,175,280
TCP11X1,0,0,0,0,0,0,0,0,0,0
TCP11X2,0,0,0,0,0,0,0,0,0,0
TCP11X3P,0,0,0,0,0,0,0,0,0,0
TCP1P1,0,3,1,2,2,0,2,0,0,2
TCP1P3,2,0,0,1,1,3,2,0,1,1
TCTA,43,7,28,15,34,20,24,18,38,16
TCTE1,0,1,0,0,0,1,0,0,0,0
TCTN1,864,727,690,648,863,714,781,653,614,748
TCTN2,890,949,697,809,832,690,1042,998,727,652
TCTN3,1838,2149,1677,2236,2595,2491,1982,1850,1630,1617
TDG,1571,1243,2060,1828,2042,1582,1313,1182,1963,1504
TDGP1,1,3,5,2,8,3,0,0,4,1
TDH,10,3,0,1,1,2,1,0,1,2
TDO2,1,0,0,0,0,0,0,0,0,0
TDP1,894,1057,1290,1665,1336,1615,941,1086,999,767
TDP2,1463,1541,1587,1805,1871,1759,1451,1380,1282,1130
TDRD1,2,9,0,13,14,0,22,6,0,2
TDRD10,1,2,0,1,2,1,2,1,0,1
TDRD12,6,7,9,13,24,11,11,6,10,15
TDRD15,0,0,0,0,0,0,0,0,0,0
TDRD3,217,225,208,254,294,246,193,204,224,270
TDRD5,0,0,0,0,0,0,0,0,0,0
TDRD6,2,3,2,1,2,2,0,0,1,6
TDRD7,724,440,528,299,743,383,518,429,709,371
TDRD9,99,40,151,78,66,54,110,35,62,58
TDRG1,0,0,0,0,0,0,0,0,0,0
TDRKH,40,51,43,101,71,54,39,78,29,28
TDRKH-AS1,1,1,0,1,1,0,0,2,1,1
TDRP,0,0,0,0,0,0,0,4,0,0
TEAD1,5569,5737,4043,3790,4702,4025,4467,4256,3766,3605
TEAD2,2002,2017,1120,1242,1361,1023,1201,1135,891,821
TEAD4,0,20,18,100,70,128,18,0,28,38
TEC,60,16,12,3,24,22,9,11,79,20
TECPR1,1278,884,1319,837,1279,902,954,790,1164,825
TECPR2,1695,1471,1813,1524,1698,1322,1458,1230,1442,1167
TECR,1876,1813,1371,1859,1716,1705,1461,1485,1218,1226
TECRL,0,0,0,0,0,0,0,0,0,0
TECRP1,11,9,11,9,12,13,8,7,11,14
TECRP2,0,0,0,0,0,0,0,0,0,0
TECTA,39,21,13,33,48,25,29,30,27,29
TECTB,1,58,3,80,15,33,4,22,35,40
TEDC1,246,236,251,425,407,485,282,201,206,238
TEDC2,376,354,451,452,593,529,301,330,317,268
TEDC2-AS1,6,1,2,0,7,4,3,2,4,5
TEDDM1,1,0,0,1,0,1,0,1,1,0
TEDDM2P,0,0,0,0,0,0,0,0,0,0
TEDDM3P,0,0,0,0,0,0,0,0,0,0
TEF,1425,1952,1239,1632,1553,1649,1464,1680,1127,1261
TEFM,270,229,302,349,339,371,207,188,235,178
TEK,276,686,420,899,919,1202,504,562,496,1054
TEKT1,0,1,0,1,0,1,0,0,0,0
TEKT2,3,0,0,0,1,3,2,0,0,1
TEKT3,0,2,0,1,1,1,2,0,0,0
TEKT4,0,0,1,0,0,0,0,1,0,0
TEKT4P2,4,0,4,0,5,1,0,2,1,1
TEKT4P3,0,0,0,0,0,0,0,0,0,0
TEKT5,2,4,0,1,1,0,0,0,0,3
TEKTL1,0,0,0,0,0,0,0,0,0,0
TELO2,2067,2226,2174,2785,2955,2809,2016,2038,2075,1573
TEN1,352,346,386,324,382,303,377,354,395,320
TEN1-CDK3,204,103,136,87,249,128,109,107,104,117
TENM1,0,0,0,0,0,0,0,0,0,1
TENM2,197,414,228,1604,721,955,326,704,1173,592
TENM3,5620,13017,8571,14037,10754,14144,12615,15731,8233,8680
TENM3-AS1,15,22,3,21,22,20,13,16,9,16
TENM4,2068,1406,1657,1809,2598,1528,1144,1529,945,1204
TENT2,393,442,452,498,546,488,361,426,512,372
TENT4A,2338,2215,2503,2661,2940,2892,2200,2156,2341,1751
TENT4B,880,814,588,690,810,632,698,563,764,301
TENT5A,5321,4339,2095,3161,5186,3574,3636,2528,3660,4042
TENT5B,134,271,381,455,189,291,203,240,103,131
TENT5C,75,99,28,58,109,90,22,128,69,30
TENT5C-DT,0,0,0,0,0,0,0,0,0,0
TENT5D,0,0,0,0,0,0,0,0,0,0
TEP1,1564,1527,1391,1251,1503,1074,1136,1100,1259,1111
TEPSIN,864,714,633,672,732,626,556,529,605,584
TERB1,1,0,2,1,0,0,0,1,0,2
TERB2,0,0,0,0,0,0,0,0,0,0
TERF1,1218,1108,1176,1271,1339,1081,1104,1061,1010,982
TERF1P1,1,0,0,0,0,2,0,0,1,0
TERF1P2,0,0,0,0,1,0,0,0,0,0
TERF1P3,0,0,1,0,0,1,0,0,0,0
TERF1P4,0,3,3,3,0,2,1,1,2,0
TERF1P5,1,1,1,1,0,0,3,0,1,1
TERF1P6,0,0,0,0,0,0,0,0,0,0
TERF1P7,5,3,1,1,3,1,1,5,1,3
TERF2,1075,1015,1256,1381,1515,1173,948,962,1061,826
TERF2IP,3006,2197,3070,1878,3138,1993,2438,1872,2794,2315
TERF2IPP1,0,0,0,0,0,0,0,0,0,0
TERLR1,0,0,0,0,0,0,0,0,0,0
TERT,0,0,0,0,0,0,0,0,0,0
TES,2855,2774,4350,2555,3943,3278,3276,2713,2937,2848
TESC,5,1,0,0,1,0,0,0,0,0
TESHL,8,1,41,14,10,4,31,30,65,42
TESK1,1766,1821,1684,1457,2190,1772,1432,1290,1874,1514
TESK2,98,147,58,96,66,63,83,90,46,58
TESMIN,24,3,18,1,22,5,4,4,45,7
TESPA1,1,1,0,2,0,1,2,0,1,1
TET1,211,290,200,245,207,265,190,228,104,168
TET1P1,0,0,0,0,0,0,0,0,0,0
TET2,206,183,175,190,196,99,142,107,228,100
TET2-AS1,0,0,0,0,0,0,0,0,0,0
TET3,0,0,0,0,0,0,0,0,0,0
TEX10,1767,1801,1720,2297,2153,1902,1290,1423,1744,1310
TEX101,0,0,0,0,0,0,0,0,0,0
TEX101P1,0,0,0,0,0,0,0,0,0,0
TEX11,0,0,0,0,0,0,0,0,0,0
TEX12,2,2,1,2,4,2,2,4,3,1
TEX13A,0,0,0,0,0,0,0,0,0,0
TEX13B,0,0,0,0,0,0,0,0,0,0
TEX13D,1,0,0,0,1,0,0,0,0,0
TEX14,0,0,6,1,0,0,0,0,0,0
TEX14BP,35,29,43,40,55,61,32,33,25,15
TEX15,0,0,3,0,0,0,0,0,0,0
TEX19,0,0,0,1,0,0,0,0,0,0
TEX2,353,356,356,418,572,411,247,342,283,258
TEX21P,0,0,0,0,0,0,0,0,0,0
TEX22,4,13,3,7,6,2,1,17,7,11
TEX26,1,0,2,0,0,2,1,1,0,0
TEX26-AS1,25,29,13,16,9,15,17,14,7,15
TEX261,3933,3925,4720,5030,5230,4486,4073,3886,3700,3297
TEX264,194,245,199,198,323,208,285,238,260,211
TEX28,0,0,0,0,0,0,0,0,0,0
TEX28P1,0,0,0,0,0,0,0,0,0,0
TEX28P2,0,0,0,0,0,0,0,0,0,0
TEX28P3,0,0,0,0,0,0,0,0,0,0
TEX29,14,4,3,1,11,0,1,2,4,2
TEX30,909,809,1036,1296,1227,1093,762,803,927,587
TEX35,0,1,1,2,0,0,2,2,2,3
TEX36,3,9,3,3,6,11,7,6,1,11
TEX36-AS1,0,0,0,0,0,0,0,0,0,0
TEX38,0,0,0,0,0,0,0,0,0,0
TEX41,9,3,22,1,6,5,10,1,7,3
TEX44,0,0,0,0,0,0,0,0,1,0
TEX46,0,0,0,0,0,0,0,0,0,0
TEX47,0,0,0,0,0,0,0,0,0,0
TEX48,0,0,0,0,0,0,0,0,0,0
TEX50,0,0,0,0,0,0,0,0,0,0
TEX51,0,0,0,0,0,0,0,0,0,0
TEX52,1,0,1,1,1,0,0,1,1,1
TEX53,0,0,0,0,0,0,0,0,0,0
TEX55,0,0,0,0,0,0,0,0,0,0
TEX56P,0,0,0,0,0,0,0,0,0,0
TEX9,77,78,94,99,77,75,64,93,93,91
TF,9,11,7,5,3,2,2,1,0,8
TFAM,1209,1184,1467,1719,1838,1655,1154,1293,1258,984
TFAMP1,0,0,0,0,0,0,0,0,0,0
TFAMP2,0,0,0,0,0,0,0,0,0,0
TFAP2A,32,2,44,4,91,4,0,2,23,8
TFAP2A-AS1,2,0,5,0,6,0,0,0,0,0
TFAP2B,1,0,1,0,0,0,0,0,0,0
TFAP2C,57,0,82,9,39,16,12,6,275,14
TFAP2D,0,0,0,0,0,0,0,0,0,0
TFAP2E,14,6,15,8,12,3,10,6,16,6
TFAP2E-AS1,1,0,0,0,0,1,0,0,0,0
TFAP4,251,275,233,503,418,439,165,269,210,218
TFB1M,471,353,444,403,628,513,420,364,473,432
TFB2M,652,636,758,978,973,811,626,555,705,529
TFB2MP1,2,3,3,7,5,4,5,3,5,8
TFCP2,1185,1225,1360,1619,1554,1463,1151,1235,1134,1051
TFCP2L1,0,0,0,0,0,1,0,0,0,0
TFDP1,6522,7743,8184,9986,9611,9535,7351,7553,6741,5798
TFDP1P1,0,0,0,0,0,0,0,0,0,1
TFDP1P2,6,8,6,4,12,8,6,3,2,4
TFDP1P3,0,0,0,0,0,0,0,0,0,0
TFDP2,328,258,163,329,246,227,283,251,247,209
TFDP3,0,0,0,0,0,0,0,0,0,0
TFE3,4199,4348,5295,4611,5379,4206,4444,4196,5055,3775
TFEB,228,98,230,39,241,65,134,143,368,227
TFEC,0,0,0,0,0,0,1,1,1,1
TFF1,2,0,0,0,0,0,0,0,1,0
TFF2,0,0,0,0,0,0,0,0,0,0
TFF3,0,0,0,0,0,0,0,0,0,0
TFG,5264,4898,5513,5594,6365,4864,4678,4450,5495,4722
TFGP1,0,0,0,0,0,0,0,0,0,0
TFIP11,1463,1462,1536,1745,1793,1772,1305,1320,1503,1149
TFPI,4524,3175,6519,1890,2944,2357,3265,1949,1876,2490
TFPI2,161893,118058,41330,71818,106921,54585,99103,41326,52158,47380
TFPT,78,27,33,14,28,18,30,20,10,0
TFR2,65,70,59,45,65,44,65,43,43,44
TFRC,7768,5486,6037,8129,10602,8415,3702,3999,7328,3800
TG,8,25,12,6,1,2,9,11,9,20
TGDS,331,284,425,376,463,359,339,291,355,336
TGFA,4225,623,945,586,4425,555,184,298,1928,238
TGFA-IT1,0,0,0,0,0,0,0,0,0,0
TGFB1,14137,13568,9972,10958,14487,13481,11677,12558,7898,7667
TGFB1I1,6340,5216,6025,4580,5745,3854,4919,4380,5635,3988
TGFB2,318,47,316,98,261,98,75,48,783,192
TGFB2-OT1,23,0,38,0,0,0,6,8,23,0
TGFB3,16,38,5,7,18,14,7,11,7,12
TGFB3-AS1,0,1,0,1,0,1,0,0,0,3
TGFBI,320189,453964,223497,357315,475217,462883,304456,336186,273981,430541
TGFBR1,5830,5247,3742,4444,4878,4265,4470,3787,4094,4552
TGFBR1P1,0,0,0,0,0,0,0,0,0,0
TGFBR2,12695,18036,12093,22738,22121,23217,14608,21187,10161,18399
TGFBR3,937,2994,1538,3673,2125,3998,2931,2609,1170,1804
TGFBR3L,8,0,20,0,16,4,14,10,11,10
TGFBRAP1,881,781,1329,1027,1101,868,767,691,1165,849
TGFBRAP1-AS1,1,0,0,0,1,0,1,0,0,0
TGIF1,2184,1795,1383,1716,2052,1820,1864,1681,1575,1803
TGIF1P1,0,0,0,1,0,0,0,0,0,1
TGIF2,59,0,66,13,14,24,52,17,20,8
TGIF2-RAB5IF,0,5,0,0,8,0,0,0,2,0
TGIF2LX,0,0,0,0,0,0,0,0,0,0
TGIF2LY,0,0,0,0,0,0,0,0,0,0
TGIF2P1,2,0,0,2,2,2,0,1,0,1
TGM1,17,9,26,26,22,29,21,17,31,22
TGM2,5177,15259,25251,33499,5315,1924,19782,6571,15241,11228
TGM3,0,1,0,1,0,7,0,5,0,0
TGM4,1,1,1,1,0,0,0,1,0,0
TGM5,0,0,0,0,0,0,0,0,0,0
TGM6,0,0,0,0,0,0,0,0,0,0
TGM7,0,0,0,0,0,0,0,0,0,0
TGOLN2,16451,13913,17343,15647,19565,14270,14237,12676,16905,13813
TGS1,960,1018,1227,1355,1399,1310,915,961,1047,816
TH,0,0,1,0,0,0,0,0,0,0
TH2LCRR,0,1,0,0,0,0,0,0,0,0
THA1P,0,0,0,0,0,0,0,0,0,0
THADA,262,159,231,265,378,232,121,179,160,243
THAP1,504,570,617,612,691,650,500,494,575,442
THAP10,381,328,407,412,415,441,347,382,338,275
THAP11,946,1004,898,1054,1134,1158,1024,925,799,793
THAP12,2926,3221,2525,2943,3088,2798,1909,2277,2159,1830
THAP12P1,1,0,0,0,0,0,0,0,0,0
THAP12P2,0,0,0,0,0,0,0,0,0,0
THAP12P3,2,0,0,0,1,0,0,0,2,1
THAP12P4,0,0,0,0,0,0,0,0,0,0
THAP12P5,0,0,0,0,0,0,0,0,0,0
THAP12P6,0,0,0,0,0,0,0,0,0,0
THAP12P7,7,14,7,12,24,13,7,15,6,5
THAP12P8,0,0,1,0,0,0,1,1,0,1
THAP12P9,0,0,0,0,0,0,0,0,0,0
THAP2,175,194,212,180,218,179,171,192,185,164
THAP3,182,222,228,244,247,346,185,180,133,161
THAP3P1,0,0,0,0,0,0,0,1,0,0
THAP4,1369,1593,1527,1975,1976,1744,1356,1469,1463,1295
THAP5,1108,950,1103,1173,1233,1007,916,991,1124,893
THAP5P1,0,1,0,0,0,0,0,1,3,0
THAP5P2,0,0,0,0,0,0,0,0,0,0
THAP6,465,376,617,539,648,545,494,432,451,454
THAP7,562,478,586,513,722,521,515,419,503,476
THAP7-AS1,22,16,12,1,11,13,9,17,4,11
THAP8,163,176,148,157,153,142,179,190,184,153
THAP9,83,84,69,91,97,87,75,74,49,68
THAP9-AS1,546,476,1362,1460,1480,1472,705,792,612,697
THBD,2509,6316,1224,6360,3678,3727,951,1828,905,835
THBS1,347593,151826,459377,221771,362507,72233,342821,135001,495042,428911
THBS1-AS1,185,77,186,87,152,32,110,48,166,130
THBS1-IT1,411,193,471,208,374,76,339,169,476,382
THBS2,15593,23795,8403,7277,10230,4475,14111,6328,7800,11887
THBS2-AS1,118,171,60,66,56,33,62,56,28,54
THBS3,1303,862,810,746,1514,1099,915,780,1258,1497
THBS3-AS1,0,0,0,0,5,0,0,6,0,0
THBS4,10,15,4,15,17,10,12,14,19,17
THBS4-AS1,0,1,1,2,0,0,0,1,0,0
THEM4,475,590,656,874,850,782,432,442,487,610
THEM5,0,3,0,1,0,0,0,1,0,0
THEM6,146,190,181,156,211,210,153,170,132,97
THEM7P,0,0,0,0,0,0,0,0,0,0
THEMIS,0,0,2,0,0,0,1,0,0,2
THEMIS2,100,103,73,105,181,133,97,83,131,55
THEMIS3P,0,0,0,0,0,0,0,0,0,0
THG1L,453,469,598,615,656,634,390,438,460,434
THNSL1,125,148,96,168,192,202,115,134,90,102
THNSL2,82,109,199,142,77,43,86,78,249,329
THOC1,747,797,909,1191,1073,1180,632,770,727,664
THOC2,3707,3363,3016,3121,3899,3112,2794,2653,2983,2538
THOC3,959,1209,1386,2023,2568,2831,1576,1776,1378,1331
THOC3-AS1,0,0,0,0,0,0,0,0,0,0
THOC5,1759,1467,1454,1490,2016,1514,1361,1226,1393,1274
THOC6,317,467,216,423,271,422,350,410,199,220
THOC7,1228,1371,1483,1746,1746,1678,1301,1341,1176,1112
THOC7-AS1,0,0,0,1,0,0,0,1,0,0
THOP1,2668,2780,3025,3739,3912,3732,2573,2495,2609,2111
THORLNC,0,0,0,0,0,0,0,0,0,0
THPO,19,10,12,3,10,2,17,10,3,4
THRA,2490,3329,2312,3375,3107,2739,2830,2930,2164,2152
THRAP3,7199,7650,7312,8782,8721,8475,6178,6487,6094,5304
THRAP3P1,0,0,0,0,1,1,0,0,0,1
THRAP3P2,0,0,0,0,0,0,0,0,0,0
THRAP3P3,0,0,0,0,0,0,0,1,0,0
THRB,34,149,25,213,40,132,42,80,38,113
THRB-AS1,0,3,0,3,1,0,0,0,0,0
THRB-IT1,0,0,0,0,0,0,0,0,0,0
THRIL,67,54,77,69,98,49,50,47,29,60
THRSP,0,0,1,0,0,0,0,0,0,0
THSD1,83,23,95,106,147,180,53,86,180,116
THSD1P1,0,0,0,5,0,5,0,0,3,0
THSD4,4104,3136,4175,2711,4550,2911,2654,2739,3529,4053
THSD4-AS1,0,0,0,0,0,0,0,1,0,0
THSD7A,0,0,0,0,0,0,0,0,0,0
THSD7B,0,0,19,0,0,0,0,0,5,0
THSD8,12,14,8,14,10,20,10,8,6,5
THTPA,282,201,215,222,308,220,229,194,186,221
THUMPD1,1927,1828,1949,1988,2218,2170,1771,1834,1690,1496
THUMPD1P1,0,0,0,0,0,0,0,0,0,0
THUMPD2,344,269,528,373,860,444,379,305,585,335
THUMPD3,1400,1574,1857,2379,2009,1980,1460,1492,1361,1260
THUMPD3-AS1,478,400,403,407,506,547,299,433,327,418
THUMPD3P1,0,0,0,0,0,0,0,0,1,0
THY1,16179,13635,15217,10102,23682,15497,16237,15172,13359,14006
THY1-AS1,27,31,38,33,41,33,33,42,27,33
THYN1,414,402,395,436,417,400,345,364,277,301
TIA1,3018,2831,2518,2355,2885,2366,2016,2092,1959,1847
TIAL1,2679,2531,2865,2834,3345,2818,2153,2292,2527,2224
TIAL1P1,0,0,0,0,0,0,0,0,0,0
TIALD,0,0,0,0,0,0,0,0,0,0
TIAM1,298,259,560,588,498,673,360,470,412,407
TIAM1-AS1,2,3,1,1,2,2,2,1,0,1
TIAM2,392,408,470,536,232,324,476,485,451,260
TICAM2,1031,1131,1308,1159,1434,1095,1026,1087,1173,890
TICAM2-AS1,52,81,59,71,59,73,52,53,78,38
TICRR,882,846,1327,1554,1627,1785,981,1065,733,721
TIE1,21,19,24,45,31,61,36,35,4,20
TIFA,467,438,510,449,539,316,422,302,501,479
TIFAB,0,1,0,0,0,0,0,0,0,0
TIGAR,899,717,1035,897,1071,776,839,626,1016,828
TIGD3,4,10,3,2,3,2,4,1,4,2
TIGD4,1,7,4,2,4,3,8,5,6,6
TIGD5,448,480,605,536,684,634,526,500,571,381
TIGD6,237,244,294,299,313,294,284,252,233,189
TIGD7,174,202,203,162,221,197,147,171,155,126
TIGIT,1,0,0,0,0,0,0,0,0,0
TILAM,34,11,16,16,42,22,30,26,19,39
TILRLS,0,0,0,0,0,0,0,0,0,0
TIMD4,0,0,0,0,0,0,0,0,0,0
TIMELESS,2514,3289,2821,3916,3589,3911,2699,2939,2015,2034
TIMM10,595,655,786,1005,771,865,628,669,645,520
TIMM10B,1146,1103,1101,1081,1362,1099,957,864,944,872
TIMM13,2045,2378,2070,3092,2857,3024,1796,1918,1909,1739
TIMM17A,3944,3503,4995,4337,4984,4075,3369,2963,4073,2980
TIMM17B,596,490,605,530,682,589,526,502,511,408
TIMM17BP1,0,0,1,0,0,0,0,0,0,0
TIMM21,1226,1143,1389,1755,1769,1692,1213,1194,1167,1037
TIMM22,1029,1067,1173,1413,1525,1368,1044,972,1180,831
TIMM23,2527,2570,2822,3267,3414,3181,2338,2338,2436,2110
TIMM23B,402,301,589,536,696,466,392,311,473,417
TIMM23B-AGAP6,191,122,181,305,367,157,139,153,183,117
TIMM29,477,428,463,460,573,458,408,393,436,352
TIMM44,814,860,1053,1226,1223,1170,872,965,946,992
TIMM50,1911,1967,2198,2712,2593,2603,1776,1823,1917,1538
TIMM8A,289,234,395,431,472,379,245,254,308,206
TIMM8AP1,0,2,0,1,0,0,1,0,0,0
TIMM8B,797,863,936,985,1147,989,841,751,749,669
TIMM8BP1,0,0,0,0,0,0,0,0,0,0
TIMM8BP2,0,0,0,0,0,0,0,0,0,0
TIMM9,467,527,633,842,768,817,461,596,478,446
TIMM9P1,0,0,0,0,0,0,0,0,0,0
TIMM9P2,0,0,0,0,0,0,0,0,0,0
TIMM9P3,0,0,0,0,0,0,0,0,0,0
TIMMDC1,2039,2043,1659,2211,2215,2163,1780,1826,1347,1523
TIMMDC1-DT,0,4,0,0,2,4,0,2,0,2
TIMP1,98910,97784,82600,79187,108538,70358,117238,78757,85941,116629
TIMP2,62608,48408,51638,39228,58959,38559,59371,51063,51659,49691
TIMP4,11,59,17,40,47,38,40,46,0,30
TINAG,0,0,0,0,0,1,0,0,0,0
TINAG-AS1,0,0,0,0,0,0,0,0,0,0
TINAGL1,3107,1429,5037,674,1287,934,2115,914,361,1530
TINCR,0,1,0,1,0,0,0,0,0,0
TINF2,1473,1282,1590,1276,1742,1325,1278,1292,1477,1273
TIPARP,5768,5044,4539,4026,5252,3207,5717,3759,5628,4211
TIPARP-AS1,11,3,7,7,3,2,5,2,5,0
TIPIN,309,300,400,499,453,447,300,335,326,245
TIPINP1,0,0,0,0,0,0,0,0,0,0
TIPINP2,0,0,0,0,0,0,0,0,0,0
TIPRL,1973,2066,2260,2424,2604,2420,1736,1787,2149,1859
TIRAP,55,58,63,18,99,37,34,27,44,50
TJAP1,1158,1102,1167,1228,1482,1223,899,967,1166,903
TJAP1P1,0,0,0,0,0,0,0,0,0,0
TJP1,994,821,1191,1200,1360,1349,768,1001,1289,1014
TJP2,3718,1501,2413,1825,3690,2814,2034,1945,2440,1484
TJP3,0,0,0,0,0,0,1,2,0,0
TK1,2894,4483,3352,4397,3744,4390,3330,3814,2210,2352
TK2,196,133,156,229,242,153,201,230,150,191
TKFC,257,178,225,218,86,215,177,176,156,181
TKT,6460,5612,7155,6617,8018,6539,5021,5023,5636,3577
TKTL1,0,0,0,0,0,0,0,0,0,0
TKTL2,0,0,0,0,0,0,0,0,0,0
TLCD1,95,92,161,119,168,101,98,112,89,81
TLCD2,287,254,199,211,280,158,270,229,215,152
TLCD3A,1533,1549,1925,1849,2930,2364,1768,1451,1238,1100
TLCD3B,8,14,14,10,7,7,16,13,6,10
TLCD4,56,50,27,31,25,34,23,26,29,17
TLCD4-RWDD3,39,33,40,38,27,27,16,24,21,26
TLCD5,472,450,431,302,403,233,314,284,357,366
TLDC2,7,6,0,4,9,0,4,6,4,6
TLE1,1106,1265,1266,1038,1233,904,1049,954,694,690
TLE1-DT,0,0,0,0,0,0,0,0,0,0
TLE1P1,8,14,0,4,8,5,9,5,3,7
TLE2,188,151,83,88,169,115,106,124,181,181
TLE3,2742,2514,1714,2968,2463,2555,2137,2394,1632,1686
TLE4,232,65,130,67,72,28,99,69,112,57
TLE5,10176,8127,9586,6014,9621,5168,8116,7416,10707,7701
TLE6,4,4,3,5,8,1,2,3,2,3
TLE7,0,1,0,0,0,0,2,0,0,0
TLK1,1995,1687,1909,1856,2442,2091,1726,1683,1841,1666
TLK1P1,0,0,1,0,0,0,0,0,0,0
TLK2,1847,2107,1836,1964,2500,2026,1475,1612,1861,1432
TLK2P1,31,21,17,26,25,24,20,23,19,15
TLK2P2,0,2,0,1,2,1,0,1,1,0
TLL1,39,8,34,25,35,1,2,2,47,3
TLL2,21,25,13,17,33,39,19,45,10,37
TLN1,40597,37589,53111,51376,55169,42406,39278,39596,49912,36002
TLN2,2275,2421,1488,3708,3698,4614,1953,2707,2478,1906
TLNRD1,1256,1377,1795,1957,2135,1773,1646,1332,1578,1097
TLR1,9,0,0,1,1,0,6,1,0,1
TLR10,0,0,0,0,0,1,0,0,0,0
TLR12P,0,0,0,0,0,0,0,0,0,0
TLR2,0,0,0,0,0,3,0,0,1,0
TLR3,18,32,19,27,6,25,20,24,4,8
TLR4,456,893,1997,236,1154,485,935,402,375,693
TLR5,1,0,0,0,3,1,0,0,2,0
TLR7,0,0,1,0,0,0,0,0,0,0
TLR8,0,0,0,0,0,0,0,0,0,0
TLR8-AS1,0,0,2,0,0,0,0,0,0,0
TLX1,0,0,0,0,0,0,0,0,0,0
TLX1NB,0,0,0,0,0,0,0,0,0,0
TLX2,0,11,2,34,2,41,14,62,1,11
TLX3,0,0,0,0,0,0,0,0,0,0
TM2D1,799,798,941,840,908,766,690,672,839,668
TM2D2,2399,2261,2445,2715,3187,2429,1904,1901,2025,1599
TM2D3,751,721,739,707,858,658,656,598,713,657
TM4SF1,6434,7548,17061,9169,8997,13342,13864,9092,6754,5248
TM4SF1-AS1,1,3,0,0,0,0,0,0,0,0
TM4SF18,1,3,4,3,0,1,2,3,0,2
TM4SF18-AS1,0,0,0,0,1,0,0,0,0,0
TM4SF19,3,0,3,2,6,4,0,1,7,3
TM4SF19-DYNLT2B,0,2,0,0,0,0,0,2,0,0
TM4SF20,5,3,1,3,7,2,5,2,4,5
TM4SF4,7,17,25,14,12,12,12,9,0,6
TM4SF5,0,0,0,0,0,0,0,0,0,0
TM6SF1,0,9,20,0,23,17,1,11,21,22
TM6SF2,36,33,70,16,85,32,34,31,89,43
TM7SF2,7,10,25,10,6,14,21,17,27,6
TM7SF3,1607,1437,1582,1350,2150,1582,1699,1556,1632,1405
TM9SF1,2640,2559,2500,2530,2937,2389,2262,1988,2538,2213
TM9SF2,9829,10752,8713,9203,10971,9239,9714,9036,8593,8452
TM9SF3,14484,14846,14747,15165,17925,14538,13694,13208,15064,12811
TM9SF4,2854,2861,2491,2647,3242,2567,2492,2164,2471,2337
TM9SF5P,0,0,0,0,0,0,0,0,0,0
TMA16,1079,954,1255,1358,1333,1328,898,861,1058,893
TMA16P1,0,0,0,0,0,0,0,0,0,0
TMA16P2,0,0,0,0,0,0,0,0,1,0
TMA7,2626,2577,3297,3123,3737,3203,2619,2667,2559,2507
TMBIM1,6776,6170,8674,6271,8224,5680,6814,5849,8284,5261
TMBIM4,1234,1207,887,837,1318,1015,1271,1100,1141,888
TMBIM6,20030,24148,21906,23092,25418,22622,21072,21598,22297,20792
TMBIM7P,0,0,0,0,0,0,0,0,0,0
TMC1,3,6,0,1,2,1,0,0,3,0
TMC2,0,0,0,0,0,0,0,0,0,0
TMC3,2,0,0,0,1,2,0,1,0,1
TMC3-AS1,7,10,12,18,9,16,5,11,6,3
TMC4,9,10,4,4,6,4,0,8,8,7
TMC5,3,2,5,1,3,1,6,5,4,1
TMC6,37,42,90,6,10,3,8,2,4,1
TMC7,53,34,25,20,46,46,18,24,60,14
TMC8,1,0,1,0,3,1,1,0,0,0
TMCC1,121,116,188,86,73,124,85,47,126,118
TMCC1-DT,31,57,25,89,29,83,17,32,12,25
TMCC1P1,0,0,0,0,0,0,0,0,0,0
TMCC2,463,345,275,250,307,237,271,269,250,153
TMCC2-AS1,0,0,0,0,0,0,0,0,0,0
TMCC3,14,3,78,7,48,5,11,10,27,3
TMCO1,1344,1402,1702,1695,1953,1507,1305,1190,1416,1320
TMCO1-AS1,2,5,1,6,4,8,2,4,0,3
TMCO2,0,0,0,0,0,0,0,0,0,0
TMCO3,6402,5678,7069,4915,6990,5562,6628,5375,5447,5416
TMCO4,75,171,93,87,118,194,190,95,209,99
TMCO5A,0,0,0,0,0,0,0,0,0,0
TMCO5B,0,0,0,0,0,0,0,0,0,0
TMCO6,125,146,125,197,178,149,121,127,122,104
TMED1,1475,1373,922,1177,1361,1137,1083,981,1160,1000
TMED10,15289,14607,14340,15888,17174,14748,13263,12458,13089,12260
TMED10P1,3,15,11,15,9,7,14,11,11,15
TMED10P2,0,1,0,0,2,0,1,0,1,0
TMED11P,0,0,0,0,0,0,0,0,0,0
