#node	identifier	category	term ID	term description
TEAD1	9606.ENSP00000435233	GO Component	GO:0005634	Nucleus
TEAD1	9606.ENSP00000435233	GO Component	GO:0005654	Nucleoplasm
TEAD1	9606.ENSP00000435233	GO Component	GO:0005667	Transcription regulator complex
TEAD1	9606.ENSP00000435233	GO Component	GO:0005694	Chromosome
TEAD1	9606.ENSP00000435233	GO Component	GO:0031974	Membrane-enclosed lumen
TEAD1	9606.ENSP00000435233	GO Component	GO:0031981	Nuclear lumen
TEAD1	9606.ENSP00000435233	GO Component	GO:0032991	Protein-containing complex
TEAD1	9606.ENSP00000435233	GO Component	GO:0043226	Organelle
TEAD1	9606.ENSP00000435233	GO Component	GO:0043227	Membrane-bounded organelle
TEAD1	9606.ENSP00000435233	GO Component	GO:0043228	Non-membrane-bounded organelle
TEAD1	9606.ENSP00000435233	GO Component	GO:0043229	Intracellular organelle
TEAD1	9606.ENSP00000435233	GO Component	GO:0043231	Intracellular membrane-bounded organelle
TEAD1	9606.ENSP00000435233	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
TEAD1	9606.ENSP00000435233	GO Component	GO:0043233	Organelle lumen
TEAD1	9606.ENSP00000435233	GO Component	GO:0070013	Intracellular organelle lumen
TEAD1	9606.ENSP00000435233	GO Component	GO:0090575	RNA polymerase II transcription regulator complex
TEAD1	9606.ENSP00000435233	GO Component	GO:0110165	Cellular anatomical entity
TEAD1	9606.ENSP00000435233	GO Component	GO:0140513	Nuclear protein-containing complex
TEAD1	9606.ENSP00000435233	GO Component	GO:0140552	TEAD-YAP complex
TEAD1	9606.ENSP00000435233	STRING clusters	CL:21713	Mixed, incl. Apical junction complex, and Hippo signaling pathway - multiple species
TEAD1	9606.ENSP00000435233	STRING clusters	CL:21969	Mixed, incl. Hippo signaling pathway - multiple species, and Short repeats in human TONDU, fly vestigial and other proteins.
TEAD1	9606.ENSP00000435233	STRING clusters	CL:21970	Mixed, incl. Hippo signaling pathway - multiple species, and Short repeats in human TONDU, fly vestigial and other proteins.
TEAD1	9606.ENSP00000435233	STRING clusters	CL:21971	Mixed, incl. Hippo signaling pathway - multiple species, and Short repeats in human TONDU, fly vestigial and other proteins.
TEAD1	9606.ENSP00000435233	STRING clusters	CL:21972	Hippo signaling pathway - multiple species, and Short repeats in human TONDU, fly vestigial and other proteins.
TEAD1	9606.ENSP00000435233	STRING clusters	CL:21973	Hippo signaling, and Short repeats in human TONDU, fly vestigial and other proteins.
TEAD1	9606.ENSP00000435233	STRING clusters	CL:21974	RUNX3 regulates YAP1-mediated transcription, and Short repeats in human TONDU, fly vestigial and other proteins.
TEAD1	9606.ENSP00000435233	STRING clusters	CL:21978	RUNX3 regulates YAP1-mediated transcription
TEAD1	9606.ENSP00000435233	KEGG	hsa04390	Hippo signaling pathway
TEAD1	9606.ENSP00000435233	KEGG	hsa04392	Hippo signaling pathway - multiple species
TEAD1	9606.ENSP00000435233	Reactome	HSA-1266738	Developmental Biology
TEAD1	9606.ENSP00000435233	Reactome	HSA-2032785	YAP1- and WWTR1 (TAZ)-stimulated gene expression
TEAD1	9606.ENSP00000435233	Reactome	HSA-212436	Generic Transcription Pathway
TEAD1	9606.ENSP00000435233	Reactome	HSA-73857	RNA Polymerase II Transcription
TEAD1	9606.ENSP00000435233	Reactome	HSA-74160	Gene expression (Transcription)
TEAD1	9606.ENSP00000435233	Reactome	HSA-8878159	Transcriptional regulation by RUNX3
TEAD1	9606.ENSP00000435233	Reactome	HSA-8951671	RUNX3 regulates YAP1-mediated transcription
TEAD1	9606.ENSP00000435233	Reactome	HSA-9619665	EGR2 and SOX10-mediated initiation of Schwann cell myelination
TEAD1	9606.ENSP00000435233	Reactome	HSA-9675108	Nervous system development
TEAD1	9606.ENSP00000435233	WikiPathways	WP2857	Mesodermal commitment pathway
TEAD1	9606.ENSP00000435233	WikiPathways	WP3967	miR-509-3p alteration of YAP1/ECM axis
TEAD1	9606.ENSP00000435233	WikiPathways	WP4533	Transcription co-factors SKI and SKIL protein partners
TEAD1	9606.ENSP00000435233	WikiPathways	WP4534	Mechanoregulation and pathology of YAP/TAZ via Hippo and non-Hippo mechanisms
TEAD1	9606.ENSP00000435233	WikiPathways	WP4537	Hippo-YAP signaling
TEAD1	9606.ENSP00000435233	WikiPathways	WP4540	Hippo signaling regulation pathways
TEAD1	9606.ENSP00000435233	WikiPathways	WP4541	Hippo-Merlin signaling dysregulation
TEAD1	9606.ENSP00000435233	WikiPathways	WP4542	Leukocyte-intrinsic Hippo pathway functions
TEAD1	9606.ENSP00000435233	WikiPathways	WP5087	Malignant pleural mesothelioma
TEAD1	9606.ENSP00000435233	DISEASES	DOID:0050155	Sensory system disease
TEAD1	9606.ENSP00000435233	DISEASES	DOID:0111228	Sveinsson chorioretinal atrophy
TEAD1	9606.ENSP00000435233	DISEASES	DOID:4	Disease
TEAD1	9606.ENSP00000435233	DISEASES	DOID:5614	Eye disease
TEAD1	9606.ENSP00000435233	DISEASES	DOID:7	Disease of anatomical entity
TEAD1	9606.ENSP00000435233	DISEASES	DOID:863	Nervous system disease
TEAD1	9606.ENSP00000435233	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
TEAD1	9606.ENSP00000435233	TISSUES	BTO:0000042	Animal
TEAD1	9606.ENSP00000435233	COMPARTMENTS	GOCC:0005622	Intracellular
TEAD1	9606.ENSP00000435233	COMPARTMENTS	GOCC:0005634	Nucleus
TEAD1	9606.ENSP00000435233	COMPARTMENTS	GOCC:0005654	Nucleoplasm
TEAD1	9606.ENSP00000435233	COMPARTMENTS	GOCC:0031974	Membrane-enclosed lumen
TEAD1	9606.ENSP00000435233	COMPARTMENTS	GOCC:0031981	Nuclear lumen
TEAD1	9606.ENSP00000435233	COMPARTMENTS	GOCC:0032991	Protein-containing complex
TEAD1	9606.ENSP00000435233	COMPARTMENTS	GOCC:0043226	Organelle
TEAD1	9606.ENSP00000435233	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
TEAD1	9606.ENSP00000435233	COMPARTMENTS	GOCC:0043229	Intracellular organelle
TEAD1	9606.ENSP00000435233	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
TEAD1	9606.ENSP00000435233	COMPARTMENTS	GOCC:0043233	Organelle lumen
TEAD1	9606.ENSP00000435233	COMPARTMENTS	GOCC:0070013	Intracellular organelle lumen
TEAD1	9606.ENSP00000435233	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
TEAD1	9606.ENSP00000435233	Monarch	EFO:0003892	Pulmonary function measurement
TEAD1	9606.ENSP00000435233	Monarch	EFO:0003923	Bone density
TEAD1	9606.ENSP00000435233	Monarch	EFO:0003925	Cognition
TEAD1	9606.ENSP00000435233	Monarch	EFO:0004302	Anthropometric measurement
TEAD1	9606.ENSP00000435233	Monarch	EFO:0004308	Leukocyte count
TEAD1	9606.ENSP00000435233	Monarch	EFO:0004312	Vital capacity
TEAD1	9606.ENSP00000435233	Monarch	EFO:0004323	Mental process
TEAD1	9606.ENSP00000435233	Monarch	EFO:0004324	Body weights and measures
TEAD1	9606.ENSP00000435233	Monarch	EFO:0004337	Intelligence
TEAD1	9606.ENSP00000435233	Monarch	EFO:0004339	Body height
TEAD1	9606.ENSP00000435233	Monarch	EFO:0004503	Hematological measurement
TEAD1	9606.ENSP00000435233	Monarch	EFO:0004512	Bone measurement
TEAD1	9606.ENSP00000435233	Monarch	EFO:0004516	Bone fracture related measurement
TEAD1	9606.ENSP00000435233	Monarch	EFO:0004529	Lipid measurement
TEAD1	9606.ENSP00000435233	Monarch	EFO:0004557	Population measurement
TEAD1	9606.ENSP00000435233	Monarch	EFO:0004586	Complete blood cell count
TEAD1	9606.ENSP00000435233	Monarch	EFO:0004612	High density lipoprotein cholesterol measurement
TEAD1	9606.ENSP00000435233	Monarch	EFO:0004731	Eye measurement
TEAD1	9606.ENSP00000435233	Monarch	EFO:0004732	Lipoprotein measurement
TEAD1	9606.ENSP00000435233	Monarch	EFO:0004747	Protein measurement
TEAD1	9606.ENSP00000435233	Monarch	EFO:0004784	Self reported educational attainment
TEAD1	9606.ENSP00000435233	Monarch	EFO:0004833	Neutrophil count
TEAD1	9606.ENSP00000435233	Monarch	EFO:0004875	Mathematical ability
TEAD1	9606.ENSP00000435233	Monarch	EFO:0004980	Appendicular lean mass
TEAD1	9606.ENSP00000435233	Monarch	EFO:0005093	Hip circumference
TEAD1	9606.ENSP00000435233	Monarch	EFO:0005105	Lipid or lipoprotein measurement
TEAD1	9606.ENSP00000435233	Monarch	EFO:0005134	Amino acid measurement
TEAD1	9606.ENSP00000435233	Monarch	EFO:0007118	Sitting height ratio
TEAD1	9606.ENSP00000435233	Monarch	EFO:0007574	Blood toxic metal measurement
TEAD1	9606.ENSP00000435233	Monarch	EFO:0007821	Hair morphology measurement
TEAD1	9606.ENSP00000435233	Monarch	EFO:0007825	Balding measurement
TEAD1	9606.ENSP00000435233	Monarch	EFO:0007861	Body ratio measurement
TEAD1	9606.ENSP00000435233	Monarch	EFO:0007862	Reproductive behaviour measurement
TEAD1	9606.ENSP00000435233	Monarch	EFO:0007874	Gut microbiome measurement
TEAD1	9606.ENSP00000435233	Monarch	EFO:0007882	Microbiome measurement
TEAD1	9606.ENSP00000435233	Monarch	EFO:0007987	Granulocyte count
TEAD1	9606.ENSP00000435233	Monarch	EFO:0007988	Myeloid white cell count
TEAD1	9606.ENSP00000435233	Monarch	EFO:0008039	BMI-adjusted hip circumference
TEAD1	9606.ENSP00000435233	Monarch	EFO:0008354	Cognitive function measurement
TEAD1	9606.ENSP00000435233	Monarch	EFO:0008460	Colorectal health
TEAD1	9606.ENSP00000435233	Monarch	EFO:0009270	Heel bone mineral density
TEAD1	9606.ENSP00000435233	Monarch	EFO:0009695	Household income
TEAD1	9606.ENSP00000435233	Monarch	EFO:0009749	Age at first sexual intercourse measurement
TEAD1	9606.ENSP00000435233	Monarch	EFO:0010154	Platinum measurement
TEAD1	9606.ENSP00000435233	Monarch	EFO:0010536	Taurine measurement
TEAD1	9606.ENSP00000435233	Monarch	EFO:0010554	Retinal vasculature measurement
TEAD1	9606.ENSP00000435233	Monarch	EFO:0011015	Educational attainment
TEAD1	9606.ENSP00000435233	Monarch	HP:0000118	Phenotypic abnormality
TEAD1	9606.ENSP00000435233	Monarch	HP:0000478	Abnormality of the eye
TEAD1	9606.ENSP00000435233	Monarch	HP:0000479	Abnormal retinal morphology
TEAD1	9606.ENSP00000435233	Monarch	HP:0000481	Abnormal cornea morphology
TEAD1	9606.ENSP00000435233	Monarch	HP:0000483	Astigmatism
TEAD1	9606.ENSP00000435233	Monarch	HP:0000532	Abnormal chorioretinal morphology
TEAD1	9606.ENSP00000435233	Monarch	HP:0000533	Chorioretinal atrophy
TEAD1	9606.ENSP00000435233	Monarch	HP:0000539	Abnormality of refraction
TEAD1	9606.ENSP00000435233	Monarch	HP:0000545	Myopia
TEAD1	9606.ENSP00000435233	Monarch	HP:0000553	Abnormal uvea morphology
TEAD1	9606.ENSP00000435233	Monarch	HP:0000610	Abnormal choroid morphology
TEAD1	9606.ENSP00000435233	Monarch	HP:0001098	Abnormal fundus morphology
TEAD1	9606.ENSP00000435233	Monarch	HP:0004328	Abnormal anterior eye segment morphology
TEAD1	9606.ENSP00000435233	Monarch	HP:0004329	Abnormal posterior eye segment morphology
TEAD1	9606.ENSP00000435233	Monarch	HP:0007950	Peripapillary chorioretinal atrophy
TEAD1	9606.ENSP00000435233	Monarch	HP:0012372	Abnormal eye morphology
TEAD1	9606.ENSP00000435233	Monarch	HP:0012373	Abnormal eye physiology
TEAD1	9606.ENSP00000435233	Monarch	HP:0100691	Abnormality of the curvature of the cornea
TEAD1	9606.ENSP00000435233	Monarch	HP:0200065	Chorioretinal degeneration
TEAD1	9606.ENSP00000435233	UniProt Keywords	KW-0007	Acetylation
TEAD1	9606.ENSP00000435233	UniProt Keywords	KW-0010	Activator
TEAD1	9606.ENSP00000435233	UniProt Keywords	KW-0025	Alternative splicing
TEAD1	9606.ENSP00000435233	UniProt Keywords	KW-0238	DNA-binding
TEAD1	9606.ENSP00000435233	UniProt Keywords	KW-0539	Nucleus
TEAD1	9606.ENSP00000435233	UniProt Keywords	KW-0597	Phosphoprotein
TEAD1	9606.ENSP00000435233	UniProt Keywords	KW-0804	Transcription
TEAD1	9606.ENSP00000435233	UniProt Keywords	KW-0805	Transcription regulation
TEAD1	9606.ENSP00000435233	InterPro	IPR000818	TEA/ATTS domain
TEAD1	9606.ENSP00000435233	InterPro	IPR016361	Transcriptional enhancer factor, metazoa
TEAD1	9606.ENSP00000435233	InterPro	IPR038096	TEA/ATTS domain superfamily
TEAD1	9606.ENSP00000435233	InterPro	IPR041086	YAP binding domain
TEAD1	9606.ENSP00000435233	SMART	SM00426	TEA domain
TP53	9606.ENSP00000269305	GO Process	GO:0000002	Mitochondrial genome maintenance
TP53	9606.ENSP00000269305	GO Process	GO:0000075	Cell cycle checkpoint signaling
TP53	9606.ENSP00000269305	GO Process	GO:0000077	DNA damage checkpoint signaling
TP53	9606.ENSP00000269305	GO Process	GO:0000122	Negative regulation of transcription by RNA polymerase II
TP53	9606.ENSP00000269305	GO Process	GO:0000278	Mitotic cell cycle
TP53	9606.ENSP00000269305	GO Process	GO:0000422	Autophagy of mitochondrion
TP53	9606.ENSP00000269305	GO Process	GO:0000423	Mitophagy
TP53	9606.ENSP00000269305	GO Process	GO:0001501	Skeletal system development
TP53	9606.ENSP00000269305	GO Process	GO:0001558	Regulation of cell growth
TP53	9606.ENSP00000269305	GO Process	GO:0001666	Response to hypoxia
TP53	9606.ENSP00000269305	GO Process	GO:0001701	In utero embryonic development
TP53	9606.ENSP00000269305	GO Process	GO:0001756	Somitogenesis
TP53	9606.ENSP00000269305	GO Process	GO:0001775	Cell activation
TP53	9606.ENSP00000269305	GO Process	GO:0001836	Release of cytochrome c from mitochondria
TP53	9606.ENSP00000269305	GO Process	GO:0001932	Regulation of protein phosphorylation
TP53	9606.ENSP00000269305	GO Process	GO:0001934	Positive regulation of protein phosphorylation
TP53	9606.ENSP00000269305	GO Process	GO:0002244	Hematopoietic progenitor cell differentiation
TP53	9606.ENSP00000269305	GO Process	GO:0002252	Immune effector process
TP53	9606.ENSP00000269305	GO Process	GO:0002263	Cell activation involved in immune response
TP53	9606.ENSP00000269305	GO Process	GO:0002285	Lymphocyte activation involved in immune response
TP53	9606.ENSP00000269305	GO Process	GO:0002286	T cell activation involved in immune response
TP53	9606.ENSP00000269305	GO Process	GO:0002309	T cell proliferation involved in immune response
TP53	9606.ENSP00000269305	GO Process	GO:0002326	B cell lineage commitment
TP53	9606.ENSP00000269305	GO Process	GO:0002360	T cell lineage commitment
TP53	9606.ENSP00000269305	GO Process	GO:0002366	Leukocyte activation involved in immune response
TP53	9606.ENSP00000269305	GO Process	GO:0002376	Immune system process
TP53	9606.ENSP00000269305	GO Process	GO:0002520	Immune system development
TP53	9606.ENSP00000269305	GO Process	GO:0002521	Leukocyte differentiation
TP53	9606.ENSP00000269305	GO Process	GO:0002931	Response to ischemia
TP53	9606.ENSP00000269305	GO Process	GO:0003002	Regionalization
TP53	9606.ENSP00000269305	GO Process	GO:0003007	Heart morphogenesis
TP53	9606.ENSP00000269305	GO Process	GO:0003205	Cardiac chamber development
TP53	9606.ENSP00000269305	GO Process	GO:0003206	Cardiac chamber morphogenesis
TP53	9606.ENSP00000269305	GO Process	GO:0003279	Cardiac septum development
TP53	9606.ENSP00000269305	GO Process	GO:0005975	Carbohydrate metabolic process
TP53	9606.ENSP00000269305	GO Process	GO:0005996	Monosaccharide metabolic process
TP53	9606.ENSP00000269305	GO Process	GO:0006006	Glucose metabolic process
TP53	9606.ENSP00000269305	GO Process	GO:0006007	Glucose catabolic process
TP53	9606.ENSP00000269305	GO Process	GO:0006082	Organic acid metabolic process
TP53	9606.ENSP00000269305	GO Process	GO:0006089	Lactate metabolic process
TP53	9606.ENSP00000269305	GO Process	GO:0006091	Generation of precursor metabolites and energy
TP53	9606.ENSP00000269305	GO Process	GO:0006109	Regulation of carbohydrate metabolic process
TP53	9606.ENSP00000269305	GO Process	GO:0006113	Fermentation
TP53	9606.ENSP00000269305	GO Process	GO:0006139	Nucleobase-containing compound metabolic process
TP53	9606.ENSP00000269305	GO Process	GO:0006259	DNA metabolic process
TP53	9606.ENSP00000269305	GO Process	GO:0006275	Regulation of DNA replication
TP53	9606.ENSP00000269305	GO Process	GO:0006281	DNA repair
TP53	9606.ENSP00000269305	GO Process	GO:0006289	Nucleotide-excision repair
TP53	9606.ENSP00000269305	GO Process	GO:0006302	Double-strand break repair
TP53	9606.ENSP00000269305	GO Process	GO:0006325	Chromatin organization
TP53	9606.ENSP00000269305	GO Process	GO:0006351	Transcription, DNA-templated
TP53	9606.ENSP00000269305	GO Process	GO:0006355	Regulation of transcription, DNA-templated
TP53	9606.ENSP00000269305	GO Process	GO:0006357	Regulation of transcription by RNA polymerase II
TP53	9606.ENSP00000269305	GO Process	GO:0006606	Protein import into nucleus
TP53	9606.ENSP00000269305	GO Process	GO:0006725	Cellular aromatic compound metabolic process
TP53	9606.ENSP00000269305	GO Process	GO:0006734	NADH metabolic process
TP53	9606.ENSP00000269305	GO Process	GO:0006807	Nitrogen compound metabolic process
TP53	9606.ENSP00000269305	GO Process	GO:0006810	Transport
TP53	9606.ENSP00000269305	GO Process	GO:0006839	Mitochondrial transport
TP53	9606.ENSP00000269305	GO Process	GO:0006886	Intracellular protein transport
TP53	9606.ENSP00000269305	GO Process	GO:0006913	Nucleocytoplasmic transport
TP53	9606.ENSP00000269305	GO Process	GO:0006914	Autophagy
TP53	9606.ENSP00000269305	GO Process	GO:0006915	Apoptotic process
TP53	9606.ENSP00000269305	GO Process	GO:0006950	Response to stress
TP53	9606.ENSP00000269305	GO Process	GO:0006952	Defense response
TP53	9606.ENSP00000269305	GO Process	GO:0006955	Immune response
TP53	9606.ENSP00000269305	GO Process	GO:0006970	Response to osmotic stress
TP53	9606.ENSP00000269305	GO Process	GO:0006974	Cellular response to DNA damage stimulus
TP53	9606.ENSP00000269305	GO Process	GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest
TP53	9606.ENSP00000269305	GO Process	GO:0006978	DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator
TP53	9606.ENSP00000269305	GO Process	GO:0006979	Response to oxidative stress
TP53	9606.ENSP00000269305	GO Process	GO:0006983	ER overload response
TP53	9606.ENSP00000269305	GO Process	GO:0006984	ER-nucleus signaling pathway
TP53	9606.ENSP00000269305	GO Process	GO:0006996	Organelle organization
TP53	9606.ENSP00000269305	GO Process	GO:0007005	Mitochondrion organization
TP53	9606.ENSP00000269305	GO Process	GO:0007006	Mitochondrial membrane organization
TP53	9606.ENSP00000269305	GO Process	GO:0007049	Cell cycle
TP53	9606.ENSP00000269305	GO Process	GO:0007093	Mitotic cell cycle checkpoint signaling
TP53	9606.ENSP00000269305	GO Process	GO:0007154	Cell communication
TP53	9606.ENSP00000269305	GO Process	GO:0007165	Signal transduction
TP53	9606.ENSP00000269305	GO Process	GO:0007166	Cell surface receptor signaling pathway
TP53	9606.ENSP00000269305	GO Process	GO:0007167	Enzyme-linked receptor protein signaling pathway
TP53	9606.ENSP00000269305	GO Process	GO:0007178	Transmembrane receptor protein serine/threonine kinase signaling pathway
TP53	9606.ENSP00000269305	GO Process	GO:0007179	Transforming growth factor beta receptor signaling pathway
TP53	9606.ENSP00000269305	GO Process	GO:0007264	Small GTPase mediated signal transduction
TP53	9606.ENSP00000269305	GO Process	GO:0007265	Ras protein signal transduction
TP53	9606.ENSP00000269305	GO Process	GO:0007275	Multicellular organism development
TP53	9606.ENSP00000269305	GO Process	GO:0007346	Regulation of mitotic cell cycle
TP53	9606.ENSP00000269305	GO Process	GO:0007369	Gastrulation
TP53	9606.ENSP00000269305	GO Process	GO:0007389	Pattern specification process
TP53	9606.ENSP00000269305	GO Process	GO:0007399	Nervous system development
TP53	9606.ENSP00000269305	GO Process	GO:0007405	Neuroblast proliferation
TP53	9606.ENSP00000269305	GO Process	GO:0007406	Negative regulation of neuroblast proliferation
TP53	9606.ENSP00000269305	GO Process	GO:0007417	Central nervous system development
TP53	9606.ENSP00000269305	GO Process	GO:0007420	Brain development
TP53	9606.ENSP00000269305	GO Process	GO:0007507	Heart development
TP53	9606.ENSP00000269305	GO Process	GO:0007610	Behavior
TP53	9606.ENSP00000269305	GO Process	GO:0007622	Rhythmic behavior
TP53	9606.ENSP00000269305	GO Process	GO:0007623	Circadian rhythm
TP53	9606.ENSP00000269305	GO Process	GO:0008104	Protein localization
TP53	9606.ENSP00000269305	GO Process	GO:0008152	Metabolic process
TP53	9606.ENSP00000269305	GO Process	GO:0008156	Negative regulation of DNA replication
TP53	9606.ENSP00000269305	GO Process	GO:0008219	Cell death
TP53	9606.ENSP00000269305	GO Process	GO:0008283	Cell population proliferation
TP53	9606.ENSP00000269305	GO Process	GO:0008285	Negative regulation of cell population proliferation
TP53	9606.ENSP00000269305	GO Process	GO:0008340	Determination of adult lifespan
TP53	9606.ENSP00000269305	GO Process	GO:0008630	Intrinsic apoptotic signaling pathway in response to DNA damage
TP53	9606.ENSP00000269305	GO Process	GO:0008637	Apoptotic mitochondrial changes
TP53	9606.ENSP00000269305	GO Process	GO:0009056	Catabolic process
TP53	9606.ENSP00000269305	GO Process	GO:0009058	Biosynthetic process
TP53	9606.ENSP00000269305	GO Process	GO:0009059	Macromolecule biosynthetic process
TP53	9606.ENSP00000269305	GO Process	GO:0009267	Cellular response to starvation
TP53	9606.ENSP00000269305	GO Process	GO:0009299	mRNA transcription
TP53	9606.ENSP00000269305	GO Process	GO:0009303	rRNA transcription
TP53	9606.ENSP00000269305	GO Process	GO:0009314	Response to radiation
TP53	9606.ENSP00000269305	GO Process	GO:0009410	Response to xenobiotic stimulus
TP53	9606.ENSP00000269305	GO Process	GO:0009411	Response to UV
TP53	9606.ENSP00000269305	GO Process	GO:0009416	Response to light stimulus
TP53	9606.ENSP00000269305	GO Process	GO:0009605	Response to external stimulus
TP53	9606.ENSP00000269305	GO Process	GO:0009607	Response to biotic stimulus
TP53	9606.ENSP00000269305	GO Process	GO:0009628	Response to abiotic stimulus
TP53	9606.ENSP00000269305	GO Process	GO:0009648	Photoperiodism
TP53	9606.ENSP00000269305	GO Process	GO:0009649	Entrainment of circadian clock
TP53	9606.ENSP00000269305	GO Process	GO:0009651	Response to salt stress
TP53	9606.ENSP00000269305	GO Process	GO:0009653	Anatomical structure morphogenesis
TP53	9606.ENSP00000269305	GO Process	GO:0009719	Response to endogenous stimulus
TP53	9606.ENSP00000269305	GO Process	GO:0009790	Embryo development
TP53	9606.ENSP00000269305	GO Process	GO:0009792	Embryo development ending in birth or egg hatching
TP53	9606.ENSP00000269305	GO Process	GO:0009887	Animal organ morphogenesis
TP53	9606.ENSP00000269305	GO Process	GO:0009888	Tissue development
TP53	9606.ENSP00000269305	GO Process	GO:0009889	Regulation of biosynthetic process
TP53	9606.ENSP00000269305	GO Process	GO:0009890	Negative regulation of biosynthetic process
TP53	9606.ENSP00000269305	GO Process	GO:0009891	Positive regulation of biosynthetic process
TP53	9606.ENSP00000269305	GO Process	GO:0009892	Negative regulation of metabolic process
TP53	9606.ENSP00000269305	GO Process	GO:0009893	Positive regulation of metabolic process
TP53	9606.ENSP00000269305	GO Process	GO:0009894	Regulation of catabolic process
TP53	9606.ENSP00000269305	GO Process	GO:0009895	Negative regulation of catabolic process
TP53	9606.ENSP00000269305	GO Process	GO:0009952	Anterior/posterior pattern specification
TP53	9606.ENSP00000269305	GO Process	GO:0009966	Regulation of signal transduction
TP53	9606.ENSP00000269305	GO Process	GO:0009967	Positive regulation of signal transduction
TP53	9606.ENSP00000269305	GO Process	GO:0009968	Negative regulation of signal transduction
TP53	9606.ENSP00000269305	GO Process	GO:0009987	Cellular process
TP53	9606.ENSP00000269305	GO Process	GO:0009991	Response to extracellular stimulus
TP53	9606.ENSP00000269305	GO Process	GO:0010033	Response to organic substance
TP53	9606.ENSP00000269305	GO Process	GO:0010165	Response to X-ray
TP53	9606.ENSP00000269305	GO Process	GO:0010212	Response to ionizing radiation
TP53	9606.ENSP00000269305	GO Process	GO:0010225	Response to UV-C
TP53	9606.ENSP00000269305	GO Process	GO:0010243	Response to organonitrogen compound
TP53	9606.ENSP00000269305	GO Process	GO:0010332	Response to gamma radiation
TP53	9606.ENSP00000269305	GO Process	GO:0010467	Gene expression
TP53	9606.ENSP00000269305	GO Process	GO:0010468	Regulation of gene expression
TP53	9606.ENSP00000269305	GO Process	GO:0010506	Regulation of autophagy
TP53	9606.ENSP00000269305	GO Process	GO:0010507	Negative regulation of autophagy
TP53	9606.ENSP00000269305	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
TP53	9606.ENSP00000269305	GO Process	GO:0010557	Positive regulation of macromolecule biosynthetic process
TP53	9606.ENSP00000269305	GO Process	GO:0010558	Negative regulation of macromolecule biosynthetic process
TP53	9606.ENSP00000269305	GO Process	GO:0010562	Positive regulation of phosphorus metabolic process
TP53	9606.ENSP00000269305	GO Process	GO:0010563	Negative regulation of phosphorus metabolic process
TP53	9606.ENSP00000269305	GO Process	GO:0010564	Regulation of cell cycle process
TP53	9606.ENSP00000269305	GO Process	GO:0010604	Positive regulation of macromolecule metabolic process
TP53	9606.ENSP00000269305	GO Process	GO:0010605	Negative regulation of macromolecule metabolic process
TP53	9606.ENSP00000269305	GO Process	GO:0010628	Positive regulation of gene expression
TP53	9606.ENSP00000269305	GO Process	GO:0010629	Negative regulation of gene expression
TP53	9606.ENSP00000269305	GO Process	GO:0010638	Positive regulation of organelle organization
TP53	9606.ENSP00000269305	GO Process	GO:0010639	Negative regulation of organelle organization
TP53	9606.ENSP00000269305	GO Process	GO:0010646	Regulation of cell communication
TP53	9606.ENSP00000269305	GO Process	GO:0010647	Positive regulation of cell communication
TP53	9606.ENSP00000269305	GO Process	GO:0010648	Negative regulation of cell communication
TP53	9606.ENSP00000269305	GO Process	GO:0010657	Muscle cell apoptotic process
TP53	9606.ENSP00000269305	GO Process	GO:0010658	Striated muscle cell apoptotic process
TP53	9606.ENSP00000269305	GO Process	GO:0010659	Cardiac muscle cell apoptotic process
TP53	9606.ENSP00000269305	GO Process	GO:0010660	Regulation of muscle cell apoptotic process
TP53	9606.ENSP00000269305	GO Process	GO:0010661	Positive regulation of muscle cell apoptotic process
TP53	9606.ENSP00000269305	GO Process	GO:0010662	Regulation of striated muscle cell apoptotic process
TP53	9606.ENSP00000269305	GO Process	GO:0010663	Positive regulation of striated muscle cell apoptotic process
TP53	9606.ENSP00000269305	GO Process	GO:0010665	Regulation of cardiac muscle cell apoptotic process
TP53	9606.ENSP00000269305	GO Process	GO:0010666	Positive regulation of cardiac muscle cell apoptotic process
TP53	9606.ENSP00000269305	GO Process	GO:0010675	Regulation of cellular carbohydrate metabolic process
TP53	9606.ENSP00000269305	GO Process	GO:0010721	Negative regulation of cell development
TP53	9606.ENSP00000269305	GO Process	GO:0010821	Regulation of mitochondrion organization
TP53	9606.ENSP00000269305	GO Process	GO:0010822	Positive regulation of mitochondrion organization
TP53	9606.ENSP00000269305	GO Process	GO:0010823	Negative regulation of mitochondrion organization
TP53	9606.ENSP00000269305	GO Process	GO:0010906	Regulation of glucose metabolic process
TP53	9606.ENSP00000269305	GO Process	GO:0010939	Regulation of necrotic cell death
TP53	9606.ENSP00000269305	GO Process	GO:0010940	Positive regulation of necrotic cell death
TP53	9606.ENSP00000269305	GO Process	GO:0010941	Regulation of cell death
TP53	9606.ENSP00000269305	GO Process	GO:0010942	Positive regulation of cell death
TP53	9606.ENSP00000269305	GO Process	GO:0010948	Negative regulation of cell cycle process
